Episode,Time,Reward,World,Stage,X Position,Y Position,Life,Score,Status,Reached Flag
412,3.2215256690979004,243.0,1,1,40,79,1,0,small,False
413,4.295839309692383,235.0,1,1,40,79,1,0,small,False
414,3.604919672012329,235.0,1,1,40,79,1,0,small,False
415,3.6475470066070557,242.0,1,1,40,79,1,0,small,False
416,3.7394015789031982,235.0,1,1,40,79,1,200,small,False
417,3.3981707096099854,236.0,1,1,40,79,1,0,small,False
418,3.2637510299682617,245.0,1,1,40,79,1,0,small,False
419,3.958357572555542,249.0,1,1,40,79,1,0,small,False
420,4.079921007156372,226.0,1,1,40,79,1,0,small,False
421,5.539523124694824,224.0,1,1,40,79,1,0,small,False
422,3.675330877304077,231.0,1,1,40,79,1,0,small,False
423,3.102118968963623,247.0,1,1,40,79,1,0,small,False
424,4.02708101272583,231.0,1,1,40,79,1,0,small,False
425,2.953346014022827,235.0,1,1,40,79,1,0,small,False
426,3.5638439655303955,230.0,1,1,40,79,1,200,small,False
427,3.9128739833831787,229.0,1,1,40,79,1,0,small,False
428,2.9234373569488525,246.0,1,1,40,79,1,0,small,False
429,3.6204686164855957,243.0,1,1,40,79,1,200,small,False
430,3.5705368518829346,231.0,1,1,40,79,1,0,small,False
431,3.91951847076416,222.0,1,1,40,79,1,0,small,False
432,3.824000835418701,229.0,1,1,40,79,1,0,small,False
433,3.734297752380371,230.0,1,1,40,79,1,200,small,False
434,17.80222749710083,582.0,1,1,40,79,1,300,small,False
435,3.1610496044158936,244.0,1,1,40,79,1,0,small,False
436,2.6159942150115967,248.0,1,1,40,79,1,0,small,False
437,24.497344732284546,787.0,1,1,40,79,1,300,small,False
438,3.4019103050231934,246.0,1,1,40,79,1,0,small,False
439,23.727309942245483,788.0,1,1,40,79,1,400,small,False
440,4.041867017745972,233.0,1,1,40,79,1,200,small,False
441,3.130125045776367,235.0,1,1,40,79,1,200,small,False
442,4.0255348682403564,227.0,1,1,40,79,1,0,small,False
443,3.7362070083618164,226.0,1,1,40,79,1,0,small,False
444,3.8304030895233154,232.0,1,1,40,79,1,0,small,False
445,33.61189794540405,766.0,1,1,40,79,1,300,small,False
446,3.319037437438965,246.0,1,1,40,79,1,200,small,False
447,7.4411232471466064,219.0,1,1,40,79,1,0,small,False
448,3.3858156204223633,242.0,1,1,40,79,1,200,small,False
449,3.391541004180908,237.0,1,1,40,79,1,200,small,False
450,13.015924453735352,631.0,1,1,40,79,1,300,small,False
451,74.0366461277008,898.0,1,1,40,79,1,400,small,False
452,3.535952091217041,232.0,1,1,40,79,1,0,small,False
